99,61,15,0
39,74,32,1
98,56,76,3
99,97,35,1
17,58,87,4
65,93,85,4
49,0,33,1
53,8,94,4
44,28,91,4
21,46,52,2
72,4,32,1
52,45,13,0
61,36,50,2
87,32,24,1
69,9,49,2
36,59,14,0
76,14,33,1
1,83,74,3
0,86,51,2
64,26,48,2
84,62,6,0
51,30,63,3
95,89,63,3
3,19,63,3
91,39,91,4
9,45,75,3
68,86,48,2
89,74,50,2
59,37,51,2
49,98,29,1
41,24,63,3
13,57,76,3
25,31,65,3
35,12,91,4
88,32,51,2
80,72,26,1
46,27,51,2
65,86,78,3
1,46,98,4
69,61,63,3
18,69,71,3
4,18,10,0
42,15,87,4
49,72,74,3
0,56,77,3
4,0,9,0
68,77,35,1
16,10,66,3
68,38,48,2
96,66,8,0
20,6,30,1
99,48,49,2
81,26,87,4
94,78,6,0
53,36,89,4
96,17,28,1
46,60,48,2
25,55,67,3
39,39,79,3
77,68,48,2
32,93,14,0
27,57,35,1
32,29,51,2
77,89,24,1
77,94,9,0
100,34,7,0
53,49,71,3
12,8,52,2
95,70,85,4
8,40,14,0
25,58,79,3
97,13,50,2
6,63,34,1
65,2,36,1
87,83,34,1
83,79,65,3
88,74,62,3
93,29,90,4
90,14,9,0
56,9,29,1
92,23,50,2
89,59,35,1
49,99,7,0
3,26,10,0
81,55,7,0
48,50,51,2
69,84,92,4
89,79,51,2
53,99,94,4
30,28,27,1
53,74,52,2
12,69,32,1
8,67,61,3
2,7,91,4
66,72,85,4
65,71,12,0
57,39,61,3
40,46,10,0
20,78,75,3
93,63,79,3
49,30,49,2
18,41,69,3
7,45,94,4
47,30,76,3
70,88,33,1
97,29,32,1
51,8,88,4
37,16,48,2
8,82,49,2
29,82,48,2
64,26,100,4
53,58,14,0
13,88,5,0
25,91,7,0
7,79,62,3
60,51,15,0
96,91,51,2
74,29,52,2
36,22,12,0
32,27,15,0
2,91,10,0
11,45,64,3
78,35,30,1
11,42,48,2
17,6,95,4
7,41,14,0
34,17,61,3
80,33,97,4
69,79,12,0
41,59,70,3
12,32,91,4
2,1,78,3
66,98,49,2
27,47,94,4
74,26,15,0
77,76,29,1
47,47,90,4
33,87,72,3
27,49,51,2
53,78,90,4
40,74,34,1
81,62,49,2
95,47,87,4
44,85,67,3
95,43,93,4
18,44,76,3
26,94,97,4
97,9,15,0
44,83,48,2
38,56,77,3
94,62,35,1
91,57,9,0
75,14,86,4
86,27,15,0
12,58,52,2
63,75,35,1
38,100,72,3
29,71,91,4
80,6,71,3
5,74,96,4
79,57,14,0
28,98,6,0
68,59,97,4
100,76,26,1
38,53,52,2
87,54,5,0
15,42,34,1
66,58,91,4
70,87,5,0
72,41,50,2
89,53,96,4
80,18,24,1
85,43,10,0
25,97,89,4
44,99,77,3
67,30,48,2
69,53,6,0
67,15,52,2
96,8,8,0
60,42,36,1
1,27,88,4
39,37,13,0
4,84,75,3
74,71,72,3
0,84,7,0
8,27,32,1
97,22,48,2
94,48,61,3
73,70,91,4
35,29,66,3
39,36,14,0
53,73,27,1
35,45,33,1
39,99,96,4
91,26,26,1
81,97,94,4
18,60,5,0
86,34,33,1
13,72,96,4
20,53,7,0
100,31,92,4
14,89,75,3
81,10,48,2
2,54,50,2
56,51,78,3
72,18,24,1
21,63,73,3
11,17,49,2
10,3,10,0
15,31,49,2
97,27,33,1
85,13,72,3
21,45,12,0
89,23,52,2
92,81,30,1
25,97,73,3
57,10,100,4
36,1,27,1
8,34,92,4
96,64,5,0
95,4,51,2
2,85,52,2
52,36,49,2
4,91,5,0
64,60,13,0
14,69,26,1
17,91,71,3
27,6,89,4
64,19,49,2
51,97,74,3
61,12,52,2
44,93,26,1
30,96,90,4
45,42,88,4
82,25,48,2
24,96,50,2
51,29,77,3
33,84,51,2
99,47,5,0
22,23,65,3
70,43,28,1
25,49,88,4
26,32,27,1
47,50,51,2
52,1,48,2
22,35,92,4
46,13,36,1
28,91,11,0
50,25,52,2
72,28,24,1
45,48,48,2
43,24,30,1
100,48,49,2
75,61,8,0
59,78,86,4
11,87,90,4
29,82,65,3
8,67,88,4
81,47,75,3
77,83,7,0
93,90,97,4
40,82,99,4
23,6,36,1
42,9,94,4
54,22,72,3
49,99,28,1
54,26,49,2
91,27,51,2
74,65,7,0
89,13,92,4
98,87,85,4
46,100,96,4
56,11,30,1
11,41,78,3
50,65,25,1
41,56,100,4
48,45,33,1
91,70,68,3
26,24,72,3
0,37,93,4
43,70,75,3
6,4,67,3
93,24,65,3
87,83,9,0
88,2,48,2
79,6,98,4
42,80,35,1
78,9,87,4
79,72,74,3
84,20,91,4
79,88,95,4
99,46,50,2
16,22,79,3
84,86,67,3
90,86,27,1
77,79,52,2
30,58,48,2
11,36,51,2
12,10,35,1
22,14,100,4
25,84,71,3
34,97,36,1
96,34,100,4
84,63,61,3
33,1,29,1
1,39,34,1
64,8,96,4
64,86,13,0
98,41,15,0
7,100,49,2
29,52,13,0
55,59,93,4
44,21,49,2
80,48,98,4
51,91,89,4
11,56,25,1
20,6,9,0
61,73,90,4
53,1,10,0
19,56,24,1
25,35,29,1
27,94,93,4
48,15,48,2
7,22,33,1
23,10,50,2
59,41,96,4
28,24,75,3
36,43,78,3
66,88,13,0
27,86,89,4
10,51,92,4
29,76,27,1
79,38,25,1
100,76,52,2
45,57,5,0
24,17,5,0
47,49,49,2
21,46,49,2
27,29,25,1
47,44,50,2
99,38,100,4
16,59,99,4
41,17,33,1
71,80,15,0
37,90,97,4
24,6,8,0
93,91,96,4
38,38,24,1
15,63,14,0
17,15,99,4
54,63,61,3
15,76,70,3
26,45,71,3
45,61,36,1
28,68,7,0
78,23,48,2
81,29,48,2
76,16,65,3
1,11,31,1
27,6,6,0
24,34,52,2
67,80,50,2
34,12,50,2
9,62,8,0
11,77,35,1
21,57,62,3
69,50,49,2
34,68,65,3
50,90,9,0
80,58,24,1
73,0,73,3
59,25,9,0
1,97,50,2
84,32,95,4
62,34,26,1
23,23,12,0
46,35,7,0
60,66,50,2
41,21,7,0
83,8,50,2
38,16,28,1
17,15,26,1
96,34,92,4
33,18,70,3
81,8,7,0
24,93,67,3
46,97,11,0
19,74,93,4
83,81,62,3
91,83,49,2
97,83,27,1
84,5,26,1
44,64,51,2
91,28,10,0
37,98,88,4
5,77,88,4
50,28,70,3
39,70,52,2
60,87,29,1
69,54,50,2
77,87,11,0
33,11,71,3
61,33,78,3
91,29,26,1
85,2,71,3
42,68,96,4
5,42,5,0
0,78,76,3
46,51,48,2
60,42,91,4
66,9,86,4
100,65,8,0
61,8,51,2
78,97,86,4
4,43,52,2
97,59,52,2
56,88,49,2
85,6,50,2
13,37,90,4
77,77,68,3
35,84,52,2
20,11,10,0
52,35,6,0
92,99,48,2
56,7,48,2
17,68,50,2
49,15,50,2
7,66,27,1
67,10,48,2
15,60,69,3
83,99,92,4
93,42,48,2
95,82,74,3
26,64,32,1
37,90,48,2
58,64,52,2
2,87,52,2
42,29,100,4
44,6,26,1
81,97,62,3
64,38,49,2
90,64,5,0
88,89,65,3
16,59,87,4
58,0,48,2
93,70,73,3
90,81,26,1
34,4,91,4
28,37,49,2
17,16,91,4
86,47,93,4
54,67,77,3
19,10,76,3
50,56,15,0
65,82,25,1
39,82,76,3
3,34,97,4
18,67,9,0
3,7,10,0
78,20,7,0
1,39,7,0
44,5,96,4
23,46,49,2
81,88,85,4
78,10,48,2
70,0,71,3
9,19,69,3
36,69,9,0
70,11,5,0
81,45,36,1
44,25,51,2
11,66,64,3
7,15,73,3
70,93,48,2
71,47,7,0
29,48,31,1
30,10,74,3
81,99,28,1
72,52,69,3
45,97,50,2
58,61,26,1
0,50,75,3
58,7,28,1
31,13,79,3
89,1,48,2
1,93,25,1
92,36,87,4
17,9,51,2
5,72,74,3
12,15,52,2
35,87,13,0
69,90,11,0
84,79,50,2
54,41,51,2
25,26,32,1
54,57,70,3
51,55,31,1
45,100,96,4
49,62,63,3
82,62,48,2
34,37,28,1
54,12,32,1
29,2,52,2
87,89,34,1
26,63,25,1
62,41,14,0
95,83,99,4
76,28,95,4
86,26,26,1
22,22,91,4
34,64,29,1
56,98,94,4
36,88,88,4
39,26,52,2
23,50,51,2
18,28,85,4
18,81,11,0
58,8,48,2
68,84,79,3
11,70,36,1
97,34,52,2
40,65,31,1
87,37,96,4
79,23,5,0
76,28,33,1
98,26,8,0
32,84,50,2
48,43,93,4
22,46,77,3
71,1,71,3
56,41,64,3
14,83,29,1
64,73,34,1
45,53,96,4
31,29,50,2
14,69,9,0
56,40,49,2
48,35,33,1
67,71,11,0
52,82,10,0
58,5,97,4
20,99,12,0
46,4,50,2
46,5,35,1
29,30,75,3
32,93,89,4
37,48,13,0
33,44,10,0
17,6,86,4
77,36,31,1
32,82,91,4
83,95,32,1
31,32,26,1
16,38,12,0
8,63,33,1
83,34,24,1
87,2,29,1
6,32,15,0
7,8,50,2
7,54,50,2
19,54,48,2
17,97,34,1
90,33,87,4
98,50,79,3
45,84,51,2
70,89,52,2
21,33,5,0
96,66,50,2
16,97,49,2
91,35,99,4
69,46,51,2
33,96,94,4
34,44,7,0
98,67,66,3
99,44,76,3
83,26,88,4
75,44,85,4
98,46,6,0
99,66,7,0
38,82,65,3
38,56,70,3
60,35,50,2
23,22,29,1
56,1,9,0
63,27,99,4
97,94,77,3
36,97,28,1
57,48,87,4
79,53,49,2
52,32,68,3
87,50,75,3
15,63,52,2
59,68,63,3
84,78,29,1
96,85,12,0
9,26,97,4
30,13,61,3
55,80,89,4
64,58,10,0
15,86,75,3
42,28,77,3
87,81,24,1
23,1,32,1
16,100,31,1
58,2,48,2
95,51,51,2
78,30,49,2
76,83,25,1
12,41,34,1
54,2,92,4
80,67,71,3
48,23,12,0
27,41,86,4
41,71,78,3
87,94,11,0
33,7,29,1
72,22,51,2
78,50,11,0
14,96,27,1
72,89,31,1
16,84,90,4
95,17,68,3
62,30,94,4
92,32,12,0
42,38,89,4
68,39,97,4
33,32,92,4
48,51,15,0
63,58,50,2
9,89,50,2
54,13,10,0
55,47,76,3
80,50,90,4
7,5,97,4
98,21,11,0
18,23,86,4
11,97,90,4
92,67,71,3
93,26,71,3
25,39,35,1
68,16,79,3
65,86,94,4
72,63,52,2
87,84,28,1
20,1,31,1
49,31,87,4
87,32,52,2
34,31,50,2
100,15,85,4
59,95,49,2
6,41,66,3
14,75,62,3
90,40,27,1
3,63,28,1
26,52,8,0
45,9,29,1
10,95,96,4
89,34,65,3
55,9,48,2
69,61,87,4
66,30,100,4
97,29,49,2
78,57,62,3
84,14,100,4
18,21,7,0
85,96,31,1
68,9,78,3
10,30,73,3
53,99,63,3
17,29,52,2
40,54,90,4
58,66,50,2
28,56,92,4
41,79,33,1
9,36,35,1
61,60,30,1
88,10,52,2
49,67,78,3
78,38,89,4
1,89,85,4
68,27,71,3
41,21,33,1
71,96,13,0
2,56,13,0
29,46,50,2
12,57,94,4
76,100,61,3
99,98,65,3
39,24,8,0
94,70,12,0
86,79,10,0
62,99,88,4
18,100,11,0
44,50,86,4
36,5,68,3
51,21,75,3
26,84,51,2
36,86,94,4
39,78,67,3
43,38,97,4
13,48,100,4
95,12,77,3
34,9,99,4
91,66,12,0
1,40,34,1
56,8,90,4
12,43,12,0
88,55,79,3
6,1,24,1
37,79,63,3
6,53,49,2
89,100,74,3
62,98,24,1
10,20,24,1
64,51,93,4
96,10,13,0
42,100,99,4
38,12,27,1
62,13,61,3
64,58,48,2
74,44,14,0
22,65,98,4
80,23,35,1
93,26,15,0
51,66,99,4
18,80,30,1
71,9,52,2
48,17,48,2
7,73,70,3
4,10,51,2
12,96,6,0
73,41,28,1
96,76,52,2
72,56,100,4
8,57,25,1
23,91,32,1
82,34,64,3
48,66,91,4
9,8,65,3
72,21,66,3
79,6,12,0
66,43,30,1
78,85,50,2
91,43,49,2
57,46,29,1
62,11,89,4
85,11,95,4
79,73,35,1
81,90,26,1
90,67,91,4
0,28,51,2
22,44,51,2
54,55,65,3
89,36,73,3
20,71,93,4
54,70,61,3
62,56,61,3
8,38,35,1
49,95,28,1
70,22,9,0
61,23,7,0
8,98,92,4
21,69,88,4
80,43,89,4
55,37,12,0
77,50,48,2
23,75,78,3
98,35,100,4
63,47,89,4
60,49,95,4
57,22,68,3
42,12,5,0
10,8,67,3
20,42,63,3
66,95,90,4
21,5,52,2
73,99,49,2
50,53,62,3
40,38,11,0
71,17,63,3
64,70,99,4
57,63,64,3
84,82,73,3
49,63,50,2
75,94,69,3
57,78,50,2
38,72,98,4
34,8,50,2
20,90,70,3
21,59,25,1
21,36,51,2
89,4,51,2
97,57,75,3
50,31,52,2
13,27,52,2
69,96,97,4
41,15,50,2
94,90,26,1
64,58,26,1
28,89,67,3
14,16,97,4
29,63,99,4
35,85,36,1
8,44,49,2
50,74,33,1
60,98,85,4
26,64,15,0
9,34,49,2
59,17,71,3
10,8,51,2
16,56,25,1
51,35,7,0
18,96,71,3
62,96,64,3
32,80,51,2
50,8,61,3
27,15,35,1
73,88,9,0
28,48,48,2
73,75,52,2
55,94,63,3
64,2,72,3
43,55,27,1
57,81,25,1
77,23,90,4
100,16,49,2
80,28,25,1
39,71,50,2
24,61,11,0
34,66,27,1
53,73,48,2
67,85,92,4
19,48,30,1
94,19,91,4
47,43,28,1
76,48,33,1
11,63,15,0
71,73,63,3
87,57,89,4
69,29,79,3
43,80,99,4
44,94,61,3
69,71,15,0
31,0,48,2
50,76,5,0
79,88,69,3
74,15,67,3
37,65,64,3
80,38,100,4
54,32,26,1
99,1,36,1
63,83,77,3
8,79,78,3
22,60,11,0
4,47,8,0
31,27,61,3
1,92,15,0
8,53,48,2
46,89,13,0
60,76,99,4
36,77,31,1
89,77,88,4
21,37,86,4
14,0,96,4
34,23,96,4
71,87,71,3
28,59,49,2
55,40,89,4
63,26,93,4
100,9,7,0
96,92,74,3
62,44,10,0
1,33,49,2
78,12,10,0
99,74,27,1
30,62,76,3
41,64,52,2
8,33,65,3
7,75,76,3
15,7,98,4
56,0,26,1
98,60,50,2
6,44,49,2
79,87,90,4
25,91,36,1
100,15,32,1
62,18,24,1
36,40,35,1
81,47,66,3
29,45,98,4
13,93,95,4
77,47,49,2
82,42,49,2
77,95,91,4
63,64,51,2
30,48,12,0
9,65,49,2
14,64,13,0
8,49,86,4
34,74,87,4
73,8,36,1
86,10,14,0
63,32,73,3
86,3,51,2
79,14,48,2
2,13,6,0
38,74,8,0
9,77,14,0
72,44,7,0
27,20,100,4
50,59,76,3
97,38,85,4
99,20,26,1
18,81,11,0
1,3,48,2
95,87,77,3
24,77,91,4
98,28,31,1
34,55,69,3
44,24,36,1
79,11,35,1
49,89,78,3
32,46,27,1
64,69,11,0
82,84,48,2
44,54,12,0
83,70,95,4
19,69,13,0
82,57,34,1
58,89,28,1
5,3,10,0
8,13,95,4
50,99,72,3
66,1,49,2
4,60,13,0
3,8,72,3
30,42,48,2
34,22,15,0
47,22,9,0
45,56,74,3
75,19,7,0
7,56,13,0
0,9,79,3
83,58,36,1
31,47,32,1
72,89,27,1
93,69,9,0
88,14,70,3
99,36,14,0
95,51,51,2
30,61,7,0
44,7,14,0
89,16,15,0
35,96,98,4
89,87,28,1
43,68,98,4
30,30,92,4
54,49,13,0
92,47,25,1
82,5,98,4
59,24,51,2
4,82,5,0
39,18,86,4
23,17,32,1
68,20,87,4
8,64,29,1
13,30,14,0
60,87,14,0
3,43,64,3
13,22,92,4
16,97,8,0
54,95,51,2
16,74,51,2
11,69,78,3
90,15,51,2
75,26,50,2
14,12,13,0
37,11,50,2
39,46,87,4
56,99,88,4
74,32,77,3
44,42,67,3
67,86,36,1
65,7,78,3
53,56,29,1
90,77,24,1
24,99,32,1
70,63,35,1
28,38,91,4
56,57,12,0
41,70,10,0
83,51,67,3
73,8,48,2
77,45,36,1
94,66,69,3
19,7,61,3
47,38,66,3
7,30,36,1
48,50,7,0
64,87,33,1
18,92,94,4
3,38,14,0
9,2,52,2
95,62,49,2
4,9,9,0
82,53,29,1
75,63,49,2
45,9,24,1
43,89,27,1
14,3,6,0
23,87,5,0
81,44,14,0
98,67,10,0
82,78,95,4
67,50,91,4
86,87,36,1
68,42,48,2
35,25,5,0
8,95,36,1
36,19,66,3
61,67,34,1
95,80,32,1
97,63,73,3
16,60,28,1
48,18,29,1
98,96,51,2
48,13,52,2
56,98,30,1
90,57,64,3
57,60,14,0
16,81,12,0
64,54,92,4
71,85,48,2
82,22,32,1
16,58,34,1
34,38,15,0
34,13,72,3
81,5,77,3
14,50,26,1
87,80,15,0
29,97,12,0
50,11,73,3
24,13,15,0
29,22,51,2
71,10,30,1
79,25,73,3
5,59,8,0
99,15,67,3
49,37,49,2
21,39,49,2
48,8,32,1
2,81,52,2
98,45,51,2
42,59,5,0
29,51,78,3
8,34,62,3
34,66,52,2
70,15,49,2
62,15,12,0
90,0,65,3
1,11,30,1
69,3,99,4
22,49,12,0
73,58,6,0
39,26,28,1
30,66,34,1
89,15,7,0
57,44,8,0
89,41,100,4
0,15,49,2
71,60,64,3
7,87,48,2
0,89,32,1
68,26,90,4
90,52,71,3
90,69,34,1
35,80,90,4
69,17,7,0
87,1,74,3
96,0,61,3
56,10,32,1
12,51,72,3
46,54,10,0
50,87,48,2
25,91,89,4
5,27,34,1
76,6,73,3
61,24,35,1
77,63,97,4
43,66,76,3
18,18,87,4
9,64,79,3
60,63,48,2
14,47,89,4
77,42,85,4
74,95,7,0
14,18,77,3
89,64,51,2
24,1,14,0
41,20,63,3
32,77,15,0
79,34,66,3
67,69,5,0
73,61,7,0
16,63,99,4
92,87,15,0
3,85,87,4
38,9,93,4
68,81,79,3
89,5,51,2
45,43,26,1
61,59,95,4
92,86,75,3
20,83,29,1
67,10,100,4
54,61,94,4
81,46,36,1
88,13,25,1
19,20,50,2
66,90,29,1
98,16,30,1
38,9,34,1
60,27,34,1
11,50,34,1
51,64,25,1
25,95,76,3
51,60,48,2
37,71,75,3
76,49,91,4
40,39,12,0
10,49,31,1
83,58,96,4
95,63,85,4
50,19,5,0
40,42,13,0
50,35,52,2
47,54,11,0
54,88,48,2
45,69,13,0
63,16,99,4
60,90,13,0
73,78,31,1
29,94,100,4
38,41,33,1
1,43,8,0
55,38,5,0
19,86,52,2
14,43,27,1
45,8,11,0
29,74,12,0
28,46,31,1
89,45,61,3
47,30,64,3
3,69,26,1
74,100,52,2
20,45,52,2
54,75,49,2
23,61,49,2
27,43,5,0
5,56,13,0
11,53,35,1
68,19,33,1
71,96,89,4
20,29,52,2
5,47,6,0
92,45,98,4
85,48,94,4
69,29,6,0
82,79,73,3
10,56,8,0
55,77,49,2
74,15,15,0
94,17,11,0
50,3,95,4
72,49,7,0
26,60,9,0
78,70,50,2
54,83,70,3
29,72,48,2
86,53,12,0
42,96,70,3
25,59,75,3
96,8,94,4
56,98,15,0
70,17,48,2
68,65,48,2
44,55,34,1
44,70,88,4
36,31,66,3
92,57,7,0
2,71,50,2
88,11,89,4
65,64,51,2
3,9,13,0
51,57,12,0
29,90,27,1
26,76,27,1
19,77,6,0
1,30,15,0
19,99,28,1
62,99,13,0
24,13,7,0
30,1,90,4
50,45,87,4
37,20,6,0
86,68,14,0
61,32,74,3
8,4,50,2
34,74,8,0
76,53,6,0
61,100,87,4
97,68,71,3
41,88,79,3
80,11,52,2
88,26,36,1
47,41,7,0
45,28,13,0
36,59,34,1
19,5,52,2
73,94,99,4
70,9,26,1
44,59,65,3
26,15,50,2
33,8,64,3
82,69,74,3
67,87,34,1
50,77,75,3
61,61,36,1
34,28,28,1
8,97,98,4
56,79,49,2
15,88,48,2
40,31,5,0
20,23,34,1
89,50,73,3
80,98,73,3
96,50,5,0
86,28,14,0
87,88,14,0
36,0,72,3
26,69,27,1
56,16,63,3
2,40,50,2
25,15,11,0
18,87,32,1
72,46,25,1
20,20,8,0
10,38,52,2
84,9,48,2
63,31,13,0
76,4,9,0
78,52,51,2
81,55,70,3
76,1,97,4
43,22,8,0
99,40,12,0
93,62,63,3
75,96,98,4
78,46,95,4
43,81,32,1
61,46,50,2
68,98,13,0
18,61,68,3
20,73,90,4
3,37,48,2
77,44,98,4
60,83,66,3
12,23,32,1
89,43,70,3
89,45,100,4
51,94,87,4
27,54,61,3
66,54,62,3
28,18,87,4
49,67,98,4
26,81,78,3
24,6,51,2
98,27,50,2
41,57,76,3
46,84,48,2
16,67,72,3
59,31,33,1
52,58,7,0
49,11,74,3
25,3,88,4
2,89,9,0
6,6,74,3
54,7,73,3
8,91,72,3
16,9,36,1
72,82,29,1
24,26,8,0
89,95,50,2
95,37,8,0
59,27,50,2
67,63,9,0
88,38,11,0
43,9,48,2
68,97,49,2
63,68,13,0
99,36,94,4
49,27,74,3
88,40,14,0
57,83,25,1
65,81,52,2
12,50,97,4
40,42,79,3
89,83,78,3
13,73,49,2
80,57,94,4
67,42,61,3
8,65,52,2
71,39,52,2
17,27,70,3
50,4,5,0
52,75,85,4
75,10,76,3
28,96,25,1
84,91,12,0
80,83,75,3
84,90,30,1
27,83,77,3
5,5,75,3
38,90,15,0
60,65,36,1
90,75,51,2
8,48,89,4
8,97,73,3
34,44,32,1
48,32,78,3
36,90,65,3
16,56,78,3
82,27,6,0
56,72,86,4
33,52,51,2
85,47,62,3
37,12,52,2
67,47,49,2
86,35,79,3
96,33,50,2
78,4,52,2
87,53,11,0
59,14,36,1
92,100,14,0
11,71,85,4
14,77,28,1
83,83,26,1
9,86,15,0
93,88,13,0
2,98,34,1
0,79,30,1
17,48,35,1
28,74,88,4
47,55,24,1
77,10,85,4
23,92,51,2
0,29,5,0
98,26,87,4
50,2,8,0
43,75,8,0
46,44,90,4
98,89,49,2
49,1,15,0
100,16,62,3
25,61,52,2
44,32,85,4
88,74,69,3
53,2,48,2
94,64,51,2
100,18,63,3
77,66,52,2
22,95,8,0
41,94,14,0
23,29,87,4
56,91,49,2
13,7,92,4
44,2,90,4
58,82,5,0
85,39,13,0
77,92,78,3
59,42,11,0
92,76,73,3
73,44,25,1
70,53,96,4
81,8,48,2
96,80,72,3
84,3,98,4
17,11,32,1
11,55,74,3
3,26,51,2
24,35,63,3
58,0,28,1
40,41,95,4
39,59,97,4
68,43,77,3
78,94,51,2
7,59,87,4
89,28,71,3
54,85,94,4
17,61,14,0
66,67,51,2
13,69,30,1
58,86,11,0
51,68,89,4
88,0,15,0
1,23,48,2
74,43,10,0
64,37,62,3
41,92,25,1
50,70,49,2
34,46,48,2
24,7,14,0
95,65,64,3
55,4,91,4
24,31,12,0
55,72,88,4
24,98,11,0
46,80,87,4
53,68,71,3
66,40,95,4
39,27,52,2
65,45,49,2
10,78,87,4
